"EventCode","Ego","Hear","Attend","IsSeed","ToTotal","Gender","Age","In80s","MinsTrav","Educ","WallMat","JobType","Time1","Time2","Time3","Time4","Time5","Phone1","Phone2","Phone3","Phone4","Phone5","Pol1","Pol2","Pol3","Pol4","Pol5","Relig1","Relig2","Relig3","Relig4","Relig5","Meal1","Meal2","Meal3","Meal4","Meal5","Visit1","Visit2","Visit3","Visit4","Visit5","Secret1","Secret2","Secret3","Secret4","Secret5","GossipNameCl","Occup","Married","ClanWeek","Relig","Worship","ReligWeek","SoapLasts","WhyNot","PhoneSum","CoarseLangFam","CoarseVisitOth","CoarseClan","CoarseSpouseClan","Tribe","TimeClanProp","PhoneClanProp","PolClanProp","ReligClanProp","MealClanProp","VisitClanProp","SecretClanProp","Region","CoarseVlg","OwnPhone","TotNames","TotUNames","Passed"
3,391522,"N","N",0,NA,"F",47,"Y",NA,4,6,1,564972,579043,449731,665252,951342,958643,821821,564972,960710,665252,564972,665252,449731,958643,119262,NA,119262,80580,713075,987440,564972,844522,959701,133202,665252,526976,233546,566965,349036,NA,564972,665252,NA,NA,NA,564972,"FARMER","Y",2,1,NA,4,"7",NA,5,"KUMAM",3,"IKARIBWOK","IKATEKOK","KUMAM",0,0.4,0,0,0,0,0,9,"MUGANA","Y",30,19,0
3,836419,"Y","N",0,"0","F",40,"Y",NA,1,3,1,229893,166808,694115,443420,608074,NA,NA,NA,NA,NA,152306,157487,NA,NA,NA,608074,NA,90948,976245,351546,229893,694115,NA,90948,933054,933054,NA,NA,NA,NA,229893,NA,166808,236214,713934,630868,"PEASANT","Y",2,1,4,4,"3","TOOLATE",0,"ATESO",2,"IKARIBWOK","IKARIBWOK","ATESO",0.2,NA,0.2,0.2,0,0.5,0.4,NA,"ABALANG","N",20,13,0
3,836419,"Y","N",0,"0","F",28,"N",NA,1,3,1,167455,965437,457610,NA,NA,461252,181262,NA,NA,NA,886465,529481,985475,NA,NA,NA,NA,NA,NA,NA,119334,NA,254178,216235,362750,254178,141318,965437,NA,NA,NA,NA,NA,NA,NA,515870,"FARMER","Y",1,4,4,3,"5","NOTWORTHIT",2,"ATESO",2,NA,"IKATEKOK","ATESO",0,0,0,NA,0,0,NA,NA,"ABALANG","N",15,13,0
3,944880,"N","N",0,NA,"F",NA,"Y",NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEASANT","Y",NA,NA,NA,NA,NA,NA,0,"ATESO",3,NA,NA,"ATESO",NA,NA,NA,NA,NA,NA,NA,6,"ABALANG",NA,0,0,0
3,594437,"Y","N",0,"0","F",44,"Y",NA,3,3,1,515870,695913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245322,NA,NA,NA,NA,NA,NA,NA,NA,NA,515870,NA,NA,NA,NA,NA,"PEASANT","Y",2,1,4,3,"7","SICKPATIENT",0,"ATESO",2,"IKARIBWOK","IKARIBWOK","ATESO",0,NA,NA,NA,0,NA,0,8,"ABALANG","N",4,3,1
3,810357,"N","N",0,NA,"F",26,"Y",NA,5,3,3,814011,677187,574248,861284,522712,135814,NA,NA,NA,NA,381108,745016,NA,NA,NA,393426,NA,NA,NA,NA,NA,911830,413667,NA,NA,NA,NA,NA,NA,NA,574248,861284,NA,NA,NA,745851,"FARMER","Y",3,1,4,3,"7",NA,1,"ATESO",2,"IRARAK","IMUGANA","ATESO",0.2,0,0.5,0,0,NA,0,5,"MUGANA","N",13,11,0
3,677071,"N","N",0,NA,"F",79,"Y",NA,1,3,1,753847,444965,967111,868942,942333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432461,461352,518728,994887,NA,202380,NA,NA,NA,NA,518728,78408,92387,391588,771535,NA,NA,NA,NA,NA,262854,"FARMER","Y",1,1,NA,4,NA,NA,0,"ATESO",1,"IULES","IRARAK","ATESO",0.4,NA,NA,0.25,0,0,NA,NA,"MUGANA","N",15,14,0
3,353365,"N","N",0,NA,"F",70,"Y",NA,1,3,1,NA,738008,687750,687704,840114,NA,NA,NA,NA,NA,386587,NA,NA,NA,NA,NA,391588,NA,NA,NA,745851,NA,NA,NA,NA,992887,NA,NA,NA,NA,103791,NA,NA,NA,NA,386587,"PEASANT","Y",2,1,4,3,"14",NA,0,"ATESO",2,"IKARIBWOK",NA,"ATESO",0,NA,0,0,0,0,0,NA,"MUGANA","N",9,9,0
3,779990,"Y","N",0,"0","M",50,"Y",NA,1,3,1,720187,393217,152384,286315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720187,393217,286315,152384,NA,393217,286315,384312,NA,NA,NA,NA,NA,NA,NA,651618,NA,NA,NA,NA,651618,"PEASANT","Y",1,1,4,3,"5","TOOFAR",0,"ATESO",2,"IRARAK","IKARIBWOK","ATESO",0,NA,NA,0,0,NA,0,2,"ABALANG","N",12,6,0
3,354918,"N","N",0,NA,"F",30,"N",NA,1,6,1,834082,654916,648195,91129,333119,NA,983911,848554,NA,NA,NA,NA,NA,NA,NA,NA,377960,503329,813967,654916,654916,648195,699909,91129,703415,144961,193633,503329,654916,699909,983911,654916,91129,834082,699909,564972,"FARMER","Y",1,2,4,3,"5",NA,4,"ATESO",5,"IKARIBWOK",NA,"ATESO",0,0.25,NA,0,0,0,0,8,"MUGANA","Y",26,14,0
3,764841,"Y",NA,0,"0","F",30,"N",NA,5,6,4,585765,336616,647640,761779,523291,689374,991438,NA,NA,NA,NA,NA,NA,NA,NA,188478,504089,NA,NA,NA,585765,647640,761779,NA,NA,336616,NA,NA,NA,NA,515870,NA,NA,NA,NA,515870,"BREWER","Y",1,1,4,3,"4","SICK",2,"ATESO",1,"PALAMEK",NA,"LANGI",0,0.5,NA,0,0,0,0,5,"ABALANG","N",14,10,0
3,435061,"Y","N",0,"1","F",32,"N",NA,1,6,3,102431,90948,NA,293986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90948,NA,794799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515870,"FARMER","Y",1,1,4,4,"4","DOUBT",0,"ATESO",1,"KAROYI",NA,"ATESO",0,NA,NA,0,0,0,NA,NA,"ABALANG","N",5,4,0
3,277050,"N","N",0,NA,"M",69,"N",NA,3,6,1,NA,604284,638868,46026,NA,363185,319641,679126,267122,NA,NA,NA,NA,NA,NA,969898,NA,100290,NA,NA,604284,NA,NA,NA,NA,NA,604284,NA,NA,NA,638868,NA,NA,NA,NA,NA,"FARMER","Y",3,1,4,4,"7",NA,4,"ATESO",4,"IKARIBWOK",NA,"ATESO",1,1,0,0.666666667,1,1,1,7,"MUGANA","N",12,9,0
3,687750,"N","N",0,NA,"F",54,"Y ",NA,3,3,1,424485,435061,144641,96632,381784,NA,NA,NA,NA,NA,115282,312755,602837,553160,96632,713075,80580,50962,697713,NA,504089,144641,963814,293175,211976,713075,NA,309473,202380,194134,50962,80580,13818,NA,NA,381108,"FARMER","N",3,1,4,4,"7",NA,0,"KUMAM",3,"IKATEKOK",NA,"KUMAM",0.6,NA,0.2,0,0.4,0.4,0,NA,"MUGANA","N",26,21,0
3,773470,"N","N",0,NA,"F",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARMER",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUGANA",NA,0,0,0
3,203200,"Y","N",0,"0","F",45,"N",NA,3,5,3,949803,838513,NA,389100,877357,383927,NA,NA,NA,NA,949803,NA,NA,NA,NA,949803,NA,877357,838513,389100,NA,NA,NA,NA,NA,NA,NA,503668,NA,NA,949803,NA,NA,NA,NA,NA,"PEASANT","Y",1,2,4,3,"5","HADVISITOR",1,"ATESO",3,"IKATEKOK",NA,"ATESO",0,1,0,0,0,0,0,6,"ABALANG","N",12,6,0
3,481615,"N","N",0,NA,"F",64,"Y",NA,3,3,1,166002,808536,574421,650797,102431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89660,102431,427756,618678,116468,618678,427756,102431,574421,978045,978045,853287,423645,223711,36664,NA,NA,NA,NA,NA,564972,"FARMER","Y",2,1,4,3,"7",NA,0,"ATESO",4,"IKATEKOK","IKARIBWOK","ATESO",0,NA,NA,0.2,0.2,0.4,NA,4,"MUGANA","N",20,14,0
3,469871,"N","N",0,NA,"F",20,"Y",NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARMER",NA,NA,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"MUGANA",NA,0,0,0
3,967300,"N","N",0,NA,"F",45,"N",NA,1,3,1,444965,677071,NA,NA,NA,662907,NA,NA,NA,NA,NA,NA,NA,NA,NA,444965,677071,74105,NA,NA,NA,NA,NA,NA,NA,604268,868942,942333,438804,NA,NA,NA,NA,NA,NA,781376,"FARMER","Y",4,1,4,4,NA,NA,1,"ATESO",3,"IRARAK",NA,"ATESO",1,1,NA,0.666666667,NA,0.5,NA,2,"MUGANA","N",10,8,0
3,684922,"Y","N",0,"3","F",20,"N",NA,3,3,1,152384,216235,720187,NA,NA,NA,NA,NA,NA,NA,720187,216235,152384,NA,NA,954963,813967,NA,NA,NA,152384,277312,177868,NA,NA,NA,720187,NA,NA,NA,216235,NA,NA,NA,NA,152384,"FARMER","Y",1,4,4,2,"21","HUSBANDFORBID",0,"ATESO",2,"IRARAK",NA,"ATESO",0,NA,0,0,0,0,0,2,"ABALANG","N",13,7,1
3,895303,"N","N",0,NA,"F",20,"N",NA,3,3,3,511805,146017,366119,232688,610937,949934,NA,NA,NA,NA,493261,642940,NA,NA,NA,373859,166808,618617,NA,NA,19815,NA,591201,NA,NA,260584,336616,NA,NA,NA,542135,NA,NA,NA,NA,270340,"PEASANT","Y",1,4,4,2,"4",NA,1,"ATESO",2,"ININTKA",NA,"ATESO",0,1,0,0,0,0,0,NA,"ABALANG","N",16,16,0
3,531208,"N","N",0,NA,"F",21,"Y",NA,5,3,3,575303,985475,814645,35619,792410,400700,715197,30869,NA,NA,101108,515870,75046,NA,NA,35619,75046,244871,568764,NA,813269,575451,146048,NA,NA,624865,486457,NA,NA,NA,75046,NA,NA,NA,NA,515870,"PEASANT","N",2,1,4,3,"2",NA,3,"ATESO",3,"IKATEKOK",NA,"ATESO",0.8,0.333333333,0,0.5,1,0,0,4,"ABALANG","N",21,18,0
3,386533,"Y","N",0,"0","F",28,"Y",NA,7,3,3,126411,722859,455657,166808,529481,612977,562310,818482,NA,NA,598170,424485,970191,610937,NA,529481,755281,574271,11243,NA,59074,531208,443509,424485,NA,424485,NA,NA,NA,NA,424485,598170,562310,443509,911511,515870,"PEASANT","Y",2,4,2,3,"7","TOOLATE",3,"ATESO",2,"IKARIBWOK","ININTKA","ATESO",0,1,0,0,0,0,0.4,NA,"ABALANG","Y",26,19,0
3,963266,"N","N",0,NA,"F",25,"Y",NA,3,3,1,748784,326017,27531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270291,787530,NA,NA,NA,NA,NA,NA,NA,NA,677187,639309,940769,NA,NA,748784,326017,11125,NA,NA,NA,"PEASANT","Y",3,1,4,3,"7",NA,0,"ATESO",2,"IKATEKOK",NA,"ATESO",0,NA,NA,0,NA,0,0,7,"ABALANG","N",11,9,0
3,28400,"Y","N",0,"1","F",29,"N",NA,3,3,3,192958,949024,NA,NA,NA,513088,NA,872692,287604,NA,NA,NA,NA,NA,NA,NA,390067,591201,686428,NA,390067,96632,686428,591201,NA,NA,456962,364608,NA,NA,698451,446446,NA,NA,NA,NA,"PEASANT","Y",1,1,4,5,"30","CHILDSICK",4,"ATESO",2,"IKATEKOK","IKOMOLO","ATESO",0,0.75,NA,0,0,0,0,4,"ABALANG","N",16,13,1
3,574248,"N","N",0,NA,"F",22,"N",NA,4,3,4,861284,814011,641228,677187,512295,861284,373764,86887,136686,169005,NA,NA,NA,NA,NA,586360,NA,NA,NA,NA,814011,677187,NA,NA,NA,810357,372752,677187,522712,NA,861284,373764,86887,NA,NA,522712,"FARMER","Y",2,1,4,3,"21",NA,5,"ATESO",2,"IKARIBWOK","IMUGANA","ATESO",0,0.6,0,0,0,0,0.666666667,5,"MUGANA","N",20,13,0
3,580877,"N","N",0,NA,"F",25,"N",NA,1,3,3,965671,126811,502647,NA,NA,885642,414026,11620,NA,NA,414026,NA,NA,NA,NA,733652,NA,463443,361927,NA,NA,126811,NA,NA,NA,NA,NA,NA,NA,NA,463443,675331,NA,NA,NA,103760,"PEASANT","Y",1,1,4,3,"3",NA,3,"ATESO",2,"KATEWOK",NA,"ATESO",0,0.333333333,0,0,0,0,0,5,"ABALANG","N",13,10,0
3,645192,"N","N",0,NA,"F",28,"N",NA,3,3,1,446191,NA,202380,564972,NA,935967,492382,881662,548672,NA,976661,28346,959701,NA,NA,516113,619067,78910,909502,133202,314089,391522,976661,NA,NA,NA,NA,NA,NA,NA,799165,NA,NA,NA,NA,78910,"FARMER","Y",2,1,4,3,"4",NA,5,"KUMAM",2,"IGORIA",NA,"ATESO",0,0.6,0.333333333,0,0,NA,0,8,"MUGANA","N",19,18,0
3,272097,"N","N",0,NA,"M",57,"Y",NA,3,3,4,50985,NA,978325,181262,412323,528795,990830,NA,NA,NA,386587,NA,NA,NA,NA,32900,388831,998906,59074,NA,456343,738718,181262,281700,NA,NA,NA,NA,NA,NA,386587,388831,722859,990830,NA,564972,"FARMER","Y",2,1,4,3,"7",NA,2,"ATESO",2,"IKARIBWOK",NA,"ATESO",0.8,1,0,1,1,NA,0.75,NA,"MUGANA","N",19,15,0
3,308447,"Y","N",0,"MANY","F",38,"Y",NA,5,3,1,662907,572043,515870,185866,101561,770795,681821,821948,409396,474778,515870,211170,698451,NA,NA,176486,657914,474778,662907,469871,387579,594437,101561,973579,877738,469871,306277,677071,665232,323771,515870,92612,662907,306277,436561,515870,"PEASANT","N",3,2,8,3,"1","TOOLATE",5,"ATESO",3,"IKATEKOK",NA,"ATESO",0,0.6,0,0.2,0,0.6,0.4,8,"ABALANG","Y",33,25,1
3,116468,"Y","N",0,NA,"F",27,"N",NA,3,3,1,254178,NA,836419,886465,362750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136687,518728,574271,362750,NA,362250,930988,NA,NA,NA,254178,836419,NA,NA,NA,574271,518728,362750,NA,NA,871536,"PEASANT","Y",2,4,4,3,"7","TOOLATE",0,"ATESO",2,"IKATEKOK",NA,"ATESO",0,NA,NA,0,0,0,0,6,"ABALANG","N",15,9,0
3,144641,"N","N",0,NA,"F",19,"N",NA,4,6,1,348680,160707,53035,927558,564972,168033,927558,116468,NA,NA,365644,951342,978199,NA,NA,103745,556223,902878,181885,NA,365644,556223,951342,NA,NA,NA,NA,NA,NA,NA,53035,NA,NA,NA,NA,564972,"FARMER","N",6,1,4,3,"4",NA,3,"KUMAM",2,NA,NA,"KUMAM",0,0,0,0.5,0,NA,0,NA,"MUGANA","Y",19,14,0
3,602209,"Y","N",0,"3","F",25,"N",NA,3,3,1,13818,535827,329225,813967,608074,632390,NA,NA,NA,NA,515870,13818,NA,NA,NA,876757,20455,608074,NA,720187,936635,326017,813967,281443,NA,936635,813967,NA,NA,NA,281443,100290,899000,813967,NA,515870,"PEASANT","Y",2,1,2,3,"7","FUNERAL",1,"ATESO",2,"IKARIBWOK",NA,"ATESO",0,1,0,0.2,0.25,0,0,2,"ABALANG","N",22,15,1
3,221970,"N","N",0,NA,"F",23,"N",NA,3,3,1,202380,624953,80691,448660,13818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29747,883656,686878,624953,80691,NA,NA,NA,NA,NA,624953,80691,362115,558677,945210,624953,184694,80691,NA,NA,564972,"FARMER","Y",1,1,4,5,"7",NA,0,"KUMAM",2,"IGORIA",NA,"ATESO",0,NA,NA,0,NA,0,0,9,"MUGANA","N",18,12,0
3,748784,"Y","N",0,"3","F",24,"Y",NA,7,3,3,940120,846545,419959,572043,NA,715197,711920,185915,940120,135284,NA,NA,NA,NA,NA,683325,145774,842601,NA,NA,270291,535827,108458,260584,NA,535827,270291,NA,NA,NA,27531,NA,NA,NA,NA,645139,"FARMER","Y",2,1,3,4,"7","BUSY",5,"ATESO",2,"IKATEKOK","IKARIBWOK","ATESO",0,0.6,NA,0,0,0,0,7,"ABALANG","Y",19,16,1
3,131517,"N","N",0,NA,"F",25,"Y",NA,4,3,1,813967,848554,232664,699909,NA,NA,NA,NA,NA,NA,564972,331640,38776,818948,NA,232664,564972,848554,813967,513085,920214,239976,29293,146856,NA,NA,NA,NA,NA,NA,443420,513827,699909,260584,NA,331640,"FARMER","Y",4,1,4,4,"3",NA,0,"ATESO",3,"IKARIBWOK",NA,"KUMAM",1,NA,1,1,1,NA,1,NA,"MUGANA","N",21,16,0
3,436608,"N","N",0,NA,"M",28,"Y",NA,6,3,3,772682,22984,NA,NA,NA,21255,479855,653344,NA,NA,NA,NA,NA,NA,NA,72854,393426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEASANT","Y",3,1,4,3,"7",NA,3,"ATESO",3,"IRARAK",NA,"ATESO",0,0,NA,0,NA,NA,NA,NA,"ABALANG","Y",7,7,0
3,535827,"Y","N",0,"3","F",40,"Y",NA,3,3,3,639309,555306,NA,940769,270291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528239,83820,755281,857491,608074,NA,NA,NA,NA,NA,448326,NA,NA,NA,NA,NA,NA,NA,NA,NA,515870,"FARMER","Y",2,1,4,4,"7","BUSY",0,"ATESO",2,"IKARIBWOK","IKATEKOK","ATESO",0,NA,NA,0.4,NA,0,NA,7,"ABALANG","N",10,10,1
3,176996,"N","N",0,NA,"F",28,"Y",NA,5,3,4,895814,13295,358056,153026,NA,13295,895814,686241,153026,358056,NA,NA,NA,NA,NA,74105,648195,43782,564972,670933,304354,308447,358056,429326,848080,78408,745016,899173,358056,396439,153026,29997,355927,24807,20455,381108,"TEACHER","Y",2,1,3,3,"7",NA,5,"ATESO",5,"IKARIBWOK","IKATEKOK","ATESO",0,0,NA,0,0,0,0,2,"MUGANA","Y",29,22,0
3,771908,"Y","N",0,"3","M",32,"Y",NA,6,6,3,157487,103724,412929,NA,NA,103724,918726,50498,990241,NA,NA,NA,NA,NA,NA,NA,NA,608182,588509,37750,702776,620526,583007,NA,NA,NA,NA,NA,NA,NA,103724,157487,NA,NA,NA,515870,"FARMER","Y",3,4,8,2,"7","TOOLATE",4,"ATESO",3,"IRARAK","IRARAK","ATESO",0.2,0.5,NA,0,0,NA,0.5,NA,"ABALANG","Y",15,12,1
3,449452,"N","N",0,NA,"F",40,"Y",NA,3,6,1,NA,NA,NA,559458,NA,403861,NA,NA,NA,NA,NA,NA,NA,NA,NA,713075,556223,NA,80580,NA,NA,412402,144742,426741,NA,NA,NA,NA,NA,NA,80580,412402,NA,NA,NA,675383,"FARMER","N",NA,NA,NA,3,"4",NA,4,"KUMAM",1,"IGORIA",NA,"KUMAM",1,0.25,NA,0,0,NA,0,NA,"MUGANA","N",10,8,0
3,709050,"N","N",0,NA,"F",27,"N",NA,3,3,1,35619,306804,75046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306804,NA,NA,NA,NA,35619,NA,NA,NA,NA,NA,NA,NA,NA,NA,306804,35619,NA,NA,NA,NA,"PEASANT","Y",1,2,4,2,"6",NA,0,"ATESO",2,"IKARIBWOK","IKATEKOK","ATESO",0,NA,NA,0,0,NA,0,4,"ABALANG","N",7,3,0
3,846910,"N","N",0,NA,"F",32,"N",NA,7,3,4,972909,661346,547231,385058,415382,592632,261070,415382,566506,789280,NA,NA,NA,NA,NA,592632,352677,74105,972909,696931,665653,436308,972909,675736,547231,202380,671795,566506,115282,351593,972909,592632,261070,NA,NA,NA,"TEACHER","Y",1,1,16,4,"3",NA,5,"ATESO",4,"IKOMOLO",NA,"ATESO",0,0.2,NA,0,0,0,0.333333333,8,"MUGANA","Y",28,19,0
3,935557,"N","N",0,NA,"F",30,"N",NA,4,3,4,555233,405174,848080,915763,188555,NA,NA,NA,NA,NA,405174,848080,188555,NA,NA,405174,511805,555233,915763,848080,63825,471681,501575,544332,563957,84160,279203,608074,NA,544332,848080,405174,288929,555233,178175,NA,"FARMER","Y",3,1,4,3,"7",NA,0,"ATESO",2,"ININTKA","IMUGANA","ATESO",0,NA,0,0.6,0.8,0.6,0,5,"MUGANA","N",27,16,0
3,405789,"N","N",0,NA,"F",38,"Y",NA,3,3,2,438804,89660,598537,80691,813967,202380,748836,NA,NA,NA,NA,NA,NA,NA,NA,175299,391588,89660,883656,513827,NA,647587,NA,NA,NA,NA,NA,NA,NA,NA,97474,NA,NA,NA,NA,NA,"FARMER","Y",3,1,4,4,"7",NA,2,"KUMAM",NA,NA,"IKARIBWOK","KUMAM",0,0.5,NA,0,0,NA,0,5,"MUGANA","N",14,13,0
3,40904,"N","N",0,NA,"F",47,"Y",NA,1,3,1,830226,424485,722421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271418,830226,NA,NA,NA,NA,"PEASANT","Y",2,1,4,2,"2",NA,0,"ATESO",2,"IGORIA","ININTKA","ATESO",0,NA,NA,NA,NA,NA,0,3,"ABALANG","N",5,4,0
3,795550,"N","N",0,NA,"F",24,"N",NA,3,3,3,19815,550978,NA,591201,260584,423645,390067,NA,NA,NA,NA,NA,NA,NA,NA,355119,667736,456962,853287,995440,391522,442687,833933,686428,NA,NA,698451,255700,NA,NA,944695,NA,NA,NA,NA,101108,"PEASANT","Y",1,1,4,5,"7",NA,2,"ATESO",2,"IKOMOLO","IKARIBWOK","ATESO",0,0,NA,0,0,0,0,NA,"ABALANG","N",18,18,0
3,42569,"Y","N",0,"5","F",45,"N",NA,3,3,1,711136,779990,377040,602209,100290,836419,80580,116924,178018,144742,250725,NA,NA,NA,NA,916854,188123,602209,42240,NA,473288,193815,949934,NA,NA,393217,720187,152384,216235,827774,NA,NA,NA,NA,NA,NA,"PEASANT","Y",1,1,4,5,"5","FUNERAL",5,"ATESO",3,"IKARIBWOK",NA,"ATESO",0,0.8,0,0,0,0,NA,2,"ABALANG","N",23,22,1
3,664628,"N","N",0,NA,"F",50,"Y",NA,1,3,3,29747,688047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352677,460873,NA,NA,NA,NA,NA,NA,NA,NA,119262,NA,NA,NA,NA,381108,NA,NA,NA,NA,745851,"FARMER","Y",1,1,4,3,"4",NA,0,"KUMAM",3,"IRARAK","IKARIBWOK","KUMAM",0.5,NA,NA,0,NA,0,0,7,"MUGANA","N",6,6,0
3,419766,"N","N",0,NA,"F",21,NA,NA,3,3,3,683325,765152,818732,NA,NA,869954,367089,871558,NA,NA,555306,NA,NA,NA,NA,83820,NA,NA,NA,NA,NA,NA,NA,NA,NA,462545,NA,887512,NA,NA,132758,NA,NA,NA,NA,515870,"FARMER","Y",1,1,3,3,"3",NA,3,"ATESO",2,"IKARIBWOK",NA,"ATESO",0,1,0,0,0,0,0,5,"ABALANG","N",11,11,0
3,146129,"N","N",0,NA,"F",45,"N",NA,3,6,3,415173,429326,433747,NA,NA,652356,334082,983911,NA,NA,386587,262854,NA,NA,NA,NA,161627,NA,NA,NA,179535,414499,751967,680270,NA,252743,730490,NA,NA,NA,610230,650217,NA,NA,NA,745851,"FARMER","Y",3,2,4,3,"4",NA,3,"ATESO",2,"IYEPAS","IRARAK","KUMAM",1,1,0,0,0.75,1,1,4,"MUGANA","N",17,17,0
3,37688,"Y","N",0,"0","F",45,"Y",NA,1,5,3,601168,200826,260584,805051,535827,135284,NA,NA,NA,NA,NA,NA,NA,NA,NA,631396,601168,714177,NA,NA,399971,200826,NA,NA,NA,601168,200826,NA,NA,NA,135284,NA,NA,NA,NA,NA,"PEASANT","Y",1,1,4,3,"4","TOOLATE",1,"ATESO",2,"IKWACIN/ISURETA",NA,"ATESO",0,0,NA,0,0,0,0,7,"ABALANG","N",14,9,0
3,35619,"N","N",0,NA,"F",83,"Y",NA,1,3,3,217529,709050,75046,550532,101108,NA,NA,NA,NA,NA,436957,NA,NA,NA,NA,217529,709050,75046,101108,944880,709050,75046,NA,NA,NA,588486,710194,NA,NA,NA,75046,NA,NA,NA,NA,NA,"PEASANT","Y",1,1,4,3,"7",NA,0,"ATESO",2,"IRARAK","IKATEKOK","ATESO",0,NA,0,0,0,0,0,6,"ABALANG","N",16,9,0
3,363294,"N","N",0,NA,"F",70,"Y",NA,1,3,1,391522,832631,513827,503329,102431,235641,289472,400700,NA,NA,958643,NA,NA,NA,NA,76220,476856,392600,NA,NA,202380,373682,818791,NA,NA,619067,NA,NA,NA,NA,78910,NA,NA,NA,NA,781376,"PEASANT","1",1,1,4,3,"4",NA,3,"KUMAM",3,"ININTKA",NA,"ATESO",0,1,0,0,0,0,0,NA,"MUGANA","N",17,17,0
3,454150,"N","N",0,NA,"F",60,"N",NA,1,3,1,881854,853287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605538,881854,NA,NA,NA,NA,NA,NA,NA,NA,814457,713941,NA,NA,NA,881854,605538,NA,NA,NA,NA,NA,"Y",1,2,1,2,"4",NA,0,"ATESO",2,"IKARIBWOK","IRARAK","ATESO",0,NA,NA,0,NA,0,0,4,"ABALANG","N",8,5,0
3,351590,"N","N",0,NA,"F",28,"N",NA,3,3,3,446191,810357,578967,830226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772682,669117,NA,NA,NA,NA,NA,NA,NA,NA,446191,NA,NA,NA,NA,NA,NA,NA,NA,NA,515870,"FARMER","Y",2,1,4,4,"3",NA,0,"ATESO",2,"IKATEKOK",NA,"ATESO",1,NA,NA,0.5,NA,1,NA,NA,"ABALANG","N",7,6,0
3,89023,"N","N",0,NA,"F",19,"N",NA,4,3,1,414545,717357,80580,677185,695266,275263,993227,220598,872517,999416,695266,565455,116468,564972,906426,414545,210670,362545,566902,695266,414545,80580,210670,677185,566902,418610,993227,336616,414545,116468,695266,625497,210670,116468,80580,564972,"FARMER","Y",2,1,4,3,"7",NA,5,"ATESO",3,"IGORIA","IKARIBWOK","ATESO",0,1,0.2,0,0,0.6,0,4,"MUGANA","N",35,20,0
3,942164,"N","N",0,NA,"F",45,"Y",NA,1,3,3,270994,90948,239311,362750,786411,719009,242245,868942,NA,NA,991938,NA,NA,NA,NA,222890,37750,436957,765152,250075,101108,665587,944880,NA,NA,719009,242173,423645,101108,NA,100290,433279,NA,NA,NA,568764,"PEASANT","Y",2,1,4,3,"2",NA,3,"ATESO",2,"IRARAK","IKARIBWOK","ATESO",0,0.666666667,0,0,0,0,0,6,"ABALANG","N",23,21,0
3,488269,"N","N",0,NA,"F",65,"Y",NA,3,3,3,944880,453675,200826,764841,689374,323979,NA,252743,NA,NA,NA,NA,NA,NA,NA,NA,669117,810357,578967,NA,772682,944880,453675,NA,NA,22984,NA,NA,NA,NA,944880,NA,NA,NA,NA,NA,"PEASANT","Y",1,1,4,3,"1",NA,3,"ATESO",2,"IKAMEI","IRARAK","ATESO",0,0,NA,0,0,1,0,1,"ABALANG","N",15,12,0
